"GENDER","GENERATION","ARTIST","SONG_NAME","ALBUM_NAME","ALBUM_IMG","YOUTUBE"
"여성",20,"조이 (JOY), 하동균","푸른 밤 이 노래","푸른 밤 이 노래","https://musicmeta-phinf.pstatic.net/album/009/450/9450740.jpg?type=r480Fll","https://www.youtube.com/watch?v=-s-Vmu2sDk8"
"여성",20,"Rihanna","Diamonds","Diamonds","https://musicmeta-phinf.pstatic.net/album/000/332/332083.jpg?type=r480Fll","https://www.youtube.com/watch?v=lWA2pjMjpBs"
"여성",20,"Halsey","Without Me","Without Me","https://musicmeta-phinf.pstatic.net/album/002/551/2551652.jpg?type=r480Fll","https://www.youtube.com/watch?v=ZAfAud_M_mg"
"여성",20,"FIFTY FIFTY","Cupid","The Beginning: Cupid","https://musicmeta-phinf.pstatic.net/album/009/178/9178590.jpg?type=r480Fll","https://www.youtube.com/watch?v=Qc7_zRjH808"
"여성",20,"이기광","Predator","Predator","https://musicmeta-phinf.pstatic.net/album/009/487/9487922.jpg?type=r480Fll","https://www.youtube.com/watch?v=UiR23BiprwY"
"여성",20,"IVE(아이브)","I AM","I've IVE","https://musicmeta-phinf.pstatic.net/album/009/334/9334427.jpg?type=r480Fll","https://www.youtube.com/watch?v=6ZUIwj3FgUY"
"여성",20,"Say Yes!","Say My Name","BOYS PLANET - ARTIST BATTLE","https://musicmeta-phinf.pstatic.net/album/009/416/9416056.jpg?type=r480Fll","https://www.youtube.com/watch?v=jkemczUyhW4"
"여성",20,"박재정","헤어지자 말해요","1집 Alone","https://musicmeta-phinf.pstatic.net/album/009/494/9494325.jpg?type=r480Fll","https://www.youtube.com/watch?v=UVNTNzRBr7s"
"여성",20,"박재범","Sunday Night Drive","Sunday Night Drive","https://musicmeta-phinf.pstatic.net/album/009/506/9506813.jpg?type=r480Fll","https://www.youtube.com/watch?v=iWoS847QveI"
"여성",20,"BOYS PLANET","Jelly Pop","BOYS PLANET - FINAL TOP9 BATTLE","https://musicmeta-phinf.pstatic.net/album/009/499/9499685.jpg?type=r480Fll","https://www.youtube.com/watch?v=FoRAxERsLfc"
"여성",20,"윤딴딴","내가 야! 하면 넌 예! (feat. 경서)","내가 야! 하면 넌 예!","https://musicmeta-phinf.pstatic.net/album/009/423/9423004.jpg?type=r480Fll","https://www.youtube.com/watch?v=QobRhpTWA28"
"여성",20,"지수 (JISOO)","꽃","ME","https://musicmeta-phinf.pstatic.net/album/009/399/9399447.jpg?type=r480Fll","https://www.youtube.com/watch?v=YudHcBIxlYw"
"여성",20,"세븐틴 (SEVENTEEN)","Fire","SEVENTEEN 10th Mini Album 'FML'","https://musicmeta-phinf.pstatic.net/album/009/554/9554326.jpg?type=r480Fll","https://www.youtube.com/watch?v=HJYmVv-lOkg"
"여성",20,"에이핑크(Apink)","D N D","SELF","https://musicmeta-phinf.pstatic.net/album/009/415/9415297.jpg?type=r480Fll","https://www.youtube.com/watch?v=w8Rhc9WdDjk"
"여성",20,"태양","슝! (feat. LISA of BLACKPINK)","Down to Earth","https://musicmeta-phinf.pstatic.net/album/009/555/9555374.jpg?type=r480Fll","https://www.youtube.com/watch?v=jUKEEKo-4pI"
"여성",20,"STAYC(스테이씨)","Teddy Bear","Teddy Bear","https://musicmeta-phinf.pstatic.net/album/045d36ff/2534/4a45/abd2/bb063fa6c5e3/8830640.jpg?type=r480Fll","https://www.youtube.com/watch?v=SxHmoifp0oQ"
"여성",20,"이채연","KNOCK","Over The Moon","https://musicmeta-phinf.pstatic.net/album/009/449/9449661.jpg?type=r480Fll","https://www.youtube.com/watch?v=3bnjH5jXxJc"
"여성",20,"스탠딩 에그(Standing Egg)","청소 (여름날 우리 X 스탠딩 에그)","청소 (여름날 우리 X 스탠딩 에그)","https://musicmeta-phinf.pstatic.net/album/009/591/9591755.jpg?type=r480Fll","https://www.youtube.com/watch?v=yVY9XH6edaw"
"여성",20,"허각","물론","물론","https://musicmeta-phinf.pstatic.net/album/009/613/9613552.jpg?type=r480Fll","https://www.youtube.com/watch?v=veUTBoY53yU"
"여성",20,"NCT 도재정","Perfume","Perfume - The 1st Mini Album","https://musicmeta-phinf.pstatic.net/album/009/491/9491534.jpg?type=r480Fll","https://www.youtube.com/watch?v=7nRiE4sLLxE"
"여성",20,"부석순(SEVENTEEN)","파이팅 해야지 (Feat. 이영지)","부석순 1st Single Album 'SECOND WIND'","https://musicmeta-phinf.pstatic.net/album/008/835/8835837.jpg?type=r480Fll","https://www.youtube.com/watch?v=mBXBOLG06Wc"
"여성",20,"H1-KEY(하이키)","건물 사이에 피어난 장미 (Rose Blossom)","H1-KEY 1st Mini Album [Rose Blossom]","https://musicmeta-phinf.pstatic.net/album/4af96eaf/e3fa/4392/8089/de20655cfd7f/8659695.jpg?type=r480Fll","https://www.youtube.com/watch?v=vfUAckewh_8"
"여성",20,"세븐틴 (SEVENTEEN)","손오공","SEVENTEEN 10th Mini Album 'FML'","https://musicmeta-phinf.pstatic.net/album/009/554/9554326.jpg?type=r480Fll","https://www.youtube.com/watch?v=-GQg25oP0S4"
"여성",20,"세븐틴 (SEVENTEEN)","F*ck My Life","SEVENTEEN 10th Mini Album 'FML'","https://musicmeta-phinf.pstatic.net/album/009/554/9554326.jpg?type=r480Fll","https://www.youtube.com/watch?v=SB03Cbc50i8"
"여성",20,"에이치코드(H:CODE)","꿈속에 너 (Feat. 전상근)","두 번째 이야기","https://musicmeta-phinf.pstatic.net/album/000/627/627707.jpg?type=r480Fll","https://www.youtube.com/watch?v=DhMLZlq_8gE"
"여성",20,"Billie Eilish","bad guy","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","https://musicmeta-phinf.pstatic.net/album/002/966/2966558.jpg?type=r480Fll","https://www.youtube.com/watch?v=DyDfgMOUjCI"
"여성",20,"폴킴","모든 날, 모든 순간 (Every day, Every Moment)","'키스 먼저 할까요?' OST Part 3","https://musicmeta-phinf.pstatic.net/album/002/421/2421567.jpg?type=r480Fll","https://www.youtube.com/watch?v=1q_t6RNuH8c"
"여성",20,"정승환","너였다면","또 오해영 OST Part 5","https://musicmeta-phinf.pstatic.net/album/000/640/640805.jpg?type=r480Fll","https://www.youtube.com/watch?v=bkEpWA-4FfU"
"여성",20,"허각","나를 사랑했던 사람아","LACRIMOSO","https://musicmeta-phinf.pstatic.net/album/000/317/317223.jpg?type=r480Fll","https://www.youtube.com/watch?v=Ixq4FjZdzho"
"여성",20,"정준일","안아줘","Lo9ve3r4s","https://musicmeta-phinf.pstatic.net/album/000/301/301989.jpg?type=r480Fll","https://www.youtube.com/watch?v=W4SXOQ7xFoo"
"여성",20,"조유진(체리필터), 박기영","나에게로의 초대 (이상한 나라의 앨리스, 하트다 하트여왕)","복면가왕 89회","https://musicmeta-phinf.pstatic.net/album/001/709/1709584.jpg?type=r480Fll","https://www.youtube.com/watch?v=dz4WCVP0gEI"
"여성",20,"허각","hello","LIKE 1st MINI ALBUM 'First Story'","https://musicmeta-phinf.pstatic.net/album/000/207/207064.jpg?type=r480Fll","https://www.youtube.com/watch?v=bCC16u613vY"
"여성",20,"닐로(Nilo)","지나오다","About You","https://musicmeta-phinf.pstatic.net/album/002/252/2252719.jpg?type=r480Fll","https://www.youtube.com/watch?v=uqQqnWfJyAA"
"여성",20,"야다","이미 슬픈 사랑","Wear To Healing YADA","https://musicmeta-phinf.pstatic.net/album/000/001/1972.jpg?type=r480Fll","https://www.youtube.com/watch?v=S_cgH7nSXeI"
"여성",20,"소찬휘","Tears","First Bridge","https://musicmeta-phinf.pstatic.net/album/000/001/1408.jpg?type=r480Fll","https://www.youtube.com/watch?v=3W2EnCe4mCw"
"여성",20,"윤종신","좋니","LISTEN 010 좋니","https://musicmeta-phinf.pstatic.net/album/002/067/2067347.jpg?type=r480Fll","https://www.youtube.com/watch?v=jy_UiIQn_d0"
"여성",20,"김필","다시 사랑한다면 (니글니글 버터플라이)","복면가왕 47회","https://musicmeta-phinf.pstatic.net/album/000/619/619549.jpg?type=r480Fll","https://www.youtube.com/watch?v=YyKSZARBcGo"
"여성",20,"이승기","삭제","나방의 꿈","https://musicmeta-phinf.pstatic.net/album/000/027/27843.jpg?type=r480Fll","https://www.youtube.com/watch?v=GpUelwfBe-w"
"여성",20,"Lady Gaga","Telephone (Feat. Beyonce)","The Fame Monster (International Deluxe)","https://musicmeta-phinf.pstatic.net/album/000/165/165175.jpg?type=r480Fll","https://www.youtube.com/watch?v=EVBsypHzF3U"
"여성",20,"자우림","스물다섯, 스물하나","Goodbye, grief.","https://musicmeta-phinf.pstatic.net/album/000/398/398547.jpg?type=r480Fll","https://www.youtube.com/watch?v=AizDJNhLW5s"
"여성",20,"멜로망스(Melomance)","사랑인가 봐","사랑인가 봐 (사내맞선 OST 스페셜 트랙)","https://musicmeta-phinf.pstatic.net/album/007/226/7226704.jpg?type=r480Fll","https://www.youtube.com/watch?v=pTe9aJHEF_o"
"여성",20,"탑현","호랑수월가","호랑수월가","https://musicmeta-phinf.pstatic.net/album/006/898/6898111.jpg?type=r480Fll","https://www.youtube.com/watch?v=D92O5JT3E8A"
"여성",20,"Smooth Times","Crazy in Love","Smooth Times Play Beyonce Chill Out","https://musicmeta-phinf.pstatic.net/album/003/366/3366630.jpg?type=r480Fll","https://www.youtube.com/watch?v=ViwtNLUqkMY"
"여성",20,"KCM","흑백사진","Beautiful Mind","https://musicmeta-phinf.pstatic.net/album/000/028/28343.jpg?type=r480Fll","https://www.youtube.com/watch?v=mZsMYFVasCg"
"여성",20,"조정석","아로하","슬기로운 의사생활 OST Part 3","https://musicmeta-phinf.pstatic.net/album/004/498/4498641.jpg?type=r480Fll","https://www.youtube.com/watch?v=3DOkxQ3HDXE"
"여성",20,"버즈","가시","Buzz Effect","https://musicmeta-phinf.pstatic.net/album/000/031/31566.jpg?type=r480Fll","https://www.youtube.com/watch?v=1-Lm2LUR8Ss"
"여성",20,"10CM","스토커","3","https://musicmeta-phinf.pstatic.net/album/000/463/463624.jpg?type=r480Fll","https://www.youtube.com/watch?v=x7l0kLFN6Oc"
"여성",20,"빅마마","체념","Like The Bible","https://musicmeta-phinf.pstatic.net/album/000/002/2974.jpg?type=r480Fll","https://www.youtube.com/watch?v=XqWQzZESCYw"
"여성",20,"마크툽(Maktub)","찰나가 영원이 될 때 (The Eternal Moment)","Red Moon : Beyond The Light","https://musicmeta-phinf.pstatic.net/album/006/424/6424449.jpg?type=r480Fll","https://www.youtube.com/watch?v=tL7HKKEoW1Y"
"여성",20,"엠씨더맥스(M.C the MAX)","어디에도","pathos","https://musicmeta-phinf.pstatic.net/album/000/614/614753.jpg?type=r480Fll","https://www.youtube.com/watch?v=va5rf20Un24"
"여성",20,"Adele","Hello","25","https://musicmeta-phinf.pstatic.net/album/000/599/599714.jpg?type=r480Fll","https://www.youtube.com/watch?v=YQHsXMglC9A"
"여성",20,"Taylor Swift","Shake It Off","1989 (Deluxe)","https://musicmeta-phinf.pstatic.net/album/000/460/460602.jpg?type=r480Fll","https://www.youtube.com/watch?v=nfWlot6h_JM"
"여성",20,"Shakira","Can't Remember To Forget You (Feat. Rihanna)","Can't Remember To Forget You","https://musicmeta-phinf.pstatic.net/album/000/412/412319.jpg?type=r480Fll","https://www.youtube.com/watch?v=o3mP3mJDL2k"
"여성",20,"Christina Aguilera","Genie In A Bottle","Christina Aguilera","https://musicmeta-phinf.pstatic.net/album/000/004/4597.jpg?type=r480Fll","https://www.youtube.com/watch?v=kIDWgqDBNXA"
"여성",20,"KCM","천국의 계단","Love Affair","https://musicmeta-phinf.pstatic.net/album/000/037/37158.jpg?type=r480Fll","https://www.youtube.com/watch?v=1XbweOcmE-Q"
"여성",20,"윤하","사건의 지평선","YOUNHA 6th Album Repackage 'END THEORY : Final Edition'","https://musicmeta-phinf.pstatic.net/album/007/434/7434553.jpg?type=r480Fll","https://www.youtube.com/watch?v=BBdC1rl5sKY"
"여성",20,"스탠딩 에그(Standing Egg)","오래된 노래","오래된 노래","https://musicmeta-phinf.pstatic.net/album/000/329/329778.jpg?type=r480Fll","https://www.youtube.com/watch?v=bW3XExLBf7A"
"여성",20,"에일리(Ailee)","첫눈처럼 너에게 가겠다","도깨비 OST Part 9","https://musicmeta-phinf.pstatic.net/album/001/773/1773336.jpg?type=r480Fll","https://www.youtube.com/watch?v=6rS7OUGXUik"
"여성",20,"#안녕","너의 번호를 누르고 (Prod. 영화처럼)","너의 번호를 누르고","https://musicmeta-phinf.pstatic.net/album/003/591/3591278.jpg?type=r480Fll","https://www.youtube.com/watch?v=4OWRJ8Hnkz4"
"여성",20,"KCM","태양의 눈물","Love Affair","https://musicmeta-phinf.pstatic.net/album/000/037/37158.jpg?type=r480Fll","https://www.youtube.com/watch?v=QwdhBDTCqEI"
"여성",20,"KCM","클래식","Kingdom","https://musicmeta-phinf.pstatic.net/album/000/134/134659.jpg?type=r480Fll","https://www.youtube.com/watch?v=lkKo2ad7T6k"
"여성",20,"성시경","너의 모든 순간","별에서 온 그대 OST Part 7","https://musicmeta-phinf.pstatic.net/album/000/416/416823.jpg?type=r480Fll","https://www.youtube.com/watch?v=i2aRMXZR1k0"
"여성",20,"마크툽(Maktub), 구윤회","Marry Me","마크툽 프로젝트 Vol. 3","https://musicmeta-phinf.pstatic.net/album/000/442/442539.jpg?type=r480Fll","https://www.youtube.com/watch?v=--knPjoSlNE"
"여성",20,"주호","내가 아니라도","내가 아니라도","https://musicmeta-phinf.pstatic.net/album/007/425/7425722.jpg?type=r480Fll","https://www.youtube.com/watch?v=lAq9l8o6UXU"
"여성",20,"임영웅","사랑은 늘 도망가","신사와 아가씨 OST Part 2","https://musicmeta-phinf.pstatic.net/album/006/465/6465843.jpg?type=r480Fll","https://www.youtube.com/watch?v=LKQ-18LoFQk"
"여성",20,"이무진","신호등","신호등","https://musicmeta-phinf.pstatic.net/album/005/843/5843153.jpg?type=r480Fll","https://www.youtube.com/watch?v=SK6Sm2Ki9tI"
"여성",20,"정동하","추억은 만남보다 이별에 남아","추억은 만남보다 이별에 남아","https://musicmeta-phinf.pstatic.net/album/005/216/5216352.jpg?type=r480Fll","https://www.youtube.com/watch?v=16dCIXLMMi0"
"여성",20,"황인욱","포장마차","포장마차","https://musicmeta-phinf.pstatic.net/album/003/071/3071026.jpg?type=r480Fll","https://www.youtube.com/watch?v=g6uvXiLNrxM"
"여성",20,"izi","응급실","쾌걸춘향 OST","https://musicmeta-phinf.pstatic.net/album/000/030/30876.jpg?type=r480Fll","https://www.youtube.com/watch?v=0fzSq6Qc838"
"여성",30,"지수 (JISOO)","꽃","ME","https://musicmeta-phinf.pstatic.net/album/009/399/9399447.jpg?type=r480Fll","https://www.youtube.com/watch?v=YudHcBIxlYw"
"여성",30,"STAYC(스테이씨)","Teddy Bear","Teddy Bear","https://musicmeta-phinf.pstatic.net/album/045d36ff/2534/4a45/abd2/bb063fa6c5e3/8830640.jpg?type=r480Fll","https://www.youtube.com/watch?v=SxHmoifp0oQ"
"여성",30,"NewJeans","Hype boy","NewJeans 1st EP 'New Jeans'","https://musicmeta-phinf.pstatic.net/album/007/795/7795016.jpg?type=r480Fll","https://www.youtube.com/watch?v=11cta61wi0g"
"여성",30,"Zior Park","CHRISTIAN","WHERE DOES SASQUATCH LIVE? PART 1","https://musicmeta-phinf.pstatic.net/album/009/005/9005635.jpg?type=r480Fll","https://www.youtube.com/watch?v=Dqlr8EDunCM"
"여성",30,"이채연","KNOCK","Over The Moon","https://musicmeta-phinf.pstatic.net/album/009/449/9449661.jpg?type=r480Fll","https://www.youtube.com/watch?v=OM3rrr4Jzg4"
"여성",30,"Agust D","사람 Pt.2 (feat. 아이유)","D-DAY","https://musicmeta-phinf.pstatic.net/album/009/422/9422556.jpg?type=r480Fll","https://www.youtube.com/watch?v=uVD-YgzDzyY"
"여성",30,"Kygo, Oliver Nelson","Riding Shotgun (Ryan Riback Remix) (Feat. Bonnie McKee)","Kids in Love (Remixes)","https://musicmeta-phinf.pstatic.net/album/002/345/2345147.jpg?type=r480Fll","https://www.youtube.com/watch?v=bi8DS9pKyw8"
"여성",30,"BIG Naughty (서동현)","Vancouver","Lovey Dovey","https://musicmeta-phinf.pstatic.net/album/007/524/7524584.jpg?type=r480Fll","https://www.youtube.com/watch?v=jy8eGRwI9h8"
"여성",30,"Cash Cash","Love You Now (Feat. Georgia Ku)","Love You Now (Feat. Georgia Ku)","https://musicmeta-phinf.pstatic.net/album/005/035/5035329.jpg?type=r480Fll","https://www.youtube.com/watch?v=q06UpZEBlfY"
"여성",30,"LUCY","개화 (Flowering)","DEAR.","https://musicmeta-phinf.pstatic.net/album/004/556/4556683.jpg?type=r480Fll","https://www.youtube.com/watch?v=WQdFA55hT80"
"여성",30,"NMIXX","Love Me Like This","expergo","https://musicmeta-phinf.pstatic.net/album/009/286/9286430.jpg?type=r480Fll","https://www.youtube.com/watch?v=EDnwWcFpObo"
"여성",30,"Sasha Alex Sloan","Lie","Only Child","https://musicmeta-phinf.pstatic.net/album/005/037/5037656.jpg?type=r480Fll","https://www.youtube.com/watch?v=zDYSSM4scyM"
"여성",30,"Jasmine Thompson, Zedd","Funny (Stripped)","Funny (Stripped)","https://musicmeta-phinf.pstatic.net/album/004/811/4811704.jpg?type=r480Fll","https://www.youtube.com/watch?v=v6fVtaXfofc"
"여성",30,"부석순(SEVENTEEN)","파이팅 해야지 (Feat. 이영지)","부석순 1st Single Album 'SECOND WIND'","https://musicmeta-phinf.pstatic.net/album/008/835/8835837.jpg?type=r480Fll","https://www.youtube.com/watch?v=mBXBOLG06Wc"
"여성",30,"H1-KEY(하이키)","건물 사이에 피어난 장미 (Rose Blossom)","H1-KEY 1st Mini Album [Rose Blossom]","https://musicmeta-phinf.pstatic.net/album/4af96eaf/e3fa/4392/8089/de20655cfd7f/8659695.jpg?type=r480Fll","https://www.youtube.com/watch?v=vfUAckewh_8"
"여성",30,"IVE(아이브)","Kitsch","I've IVE","https://musicmeta-phinf.pstatic.net/album/009/334/9334427.jpg?type=r480Fll","https://www.youtube.com/watch?v=r6p5Avk3GG8"
"여성",30,"헤이즈 (Heize)","빙글빙글 (Prod. R.Tee)","빙글빙글","https://musicmeta-phinf.pstatic.net/album/009/415/9415045.jpg?type=r480Fll","https://www.youtube.com/watch?v=FanfDDjFyT8"
"여성",30,"에이핑크(Apink)","D N D","SELF","https://musicmeta-phinf.pstatic.net/album/009/415/9415297.jpg?type=r480Fll","https://www.youtube.com/watch?v=w8Rhc9WdDjk"
"여성",30,"윤하","사건의 지평선","YOUNHA 6th Album Repackage 'END THEORY : Final Edition'","https://musicmeta-phinf.pstatic.net/album/007/434/7434553.jpg?type=r480Fll","https://www.youtube.com/watch?v=BBdC1rl5sKY"
"여성",30,"지민","Like Crazy","FACE","https://musicmeta-phinf.pstatic.net/album/009/313/9313232.jpg?type=r480Fll","https://www.youtube.com/watch?v=HALG3Ty52mY"
"여성",30,"FIFTY FIFTY","Cupid","The Beginning: Cupid","https://musicmeta-phinf.pstatic.net/album/009/178/9178590.jpg?type=r480Fll","https://www.youtube.com/watch?v=Qc7_zRjH808"
"여성",30,"Charlie Puth","I Don't Think That I Like Her","CHARLIE","https://musicmeta-phinf.pstatic.net/album/006/958/6958691.jpg?type=r480Fll","https://www.youtube.com/watch?v=9voN0gkdlS4"
"여성",30,"캐치! 티니핑","열쇠티니핑송","알쏭달쏭 캐치! 티니핑 열쇠티니핑송","https://musicmeta-phinf.pstatic.net/album/e027df03/8e2f/48a8/be33/a649fec03ba3/9005514.jpg?type=r480Fll","https://www.youtube.com/watch?v=TqZgk2AQhk8"
"여성",30,"이기광","Predator","Predator","https://musicmeta-phinf.pstatic.net/album/009/487/9487922.jpg?type=r480Fll","https://www.youtube.com/watch?v=HgNpZL1XVs8"
"여성",30,"IVE(아이브)","I AM","I've IVE","https://musicmeta-phinf.pstatic.net/album/009/334/9334427.jpg?type=r480Fll","https://www.youtube.com/watch?v=6ZUIwj3FgUY"
"여성",30,"태양","나의 마음에 (Seed)","Down to Earth","https://musicmeta-phinf.pstatic.net/album/009/555/9555374.jpg?type=r480Fll","https://www.youtube.com/watch?v=hxZhLhAFV4U"
"여성",30,"샵","내 입술... 따뜻한 커피처럼","Flat Album","https://musicmeta-phinf.pstatic.net/album/000/002/2760.jpg?type=r480Fll","https://www.youtube.com/watch?v=4mDOG3PAjao"
"여성",30,"태양","VIBE (feat. Jimin of BTS)","VIBE (feat. Jimin of BTS)","https://musicmeta-phinf.pstatic.net/album/008/733/8733596.jpg?type=r480Fll","https://www.youtube.com/watch?v=cXCBiF67jLM"
"여성",30,"러브홀릭","Loveholic","Florist (플로리스트)","https://musicmeta-phinf.pstatic.net/album/000/002/2997.jpg?type=r480Fll","https://www.youtube.com/watch?v=meDRgBmiU2w"
"여성",30,"Kygo, Sandro Cavazza","Beautiful","Golden Hour","https://musicmeta-phinf.pstatic.net/album/004/498/4498621.jpg?type=r480Fll","https://www.youtube.com/watch?v=4IUNL6zzVZ8"
"여성",30,"팀","사랑합니다 (Special Edition) (슈퍼스타 K6 '송유빈' 참가곡)","사랑합니다","https://musicmeta-phinf.pstatic.net/album/000/311/311127.jpg?type=r480Fll","https://www.youtube.com/watch?v=4UowCrVHOv4"
"여성",30,"러브홀릭","Want You Hear","Invisible Things","https://musicmeta-phinf.pstatic.net/album/000/028/28201.jpg?type=r480Fll","https://www.youtube.com/watch?v=CXizWe150lw"
"여성",30,"Kygo, Oh Wonder","How Would I Know","Golden Hour","https://musicmeta-phinf.pstatic.net/album/004/498/4498621.jpg?type=r480Fll","https://www.youtube.com/watch?v=i5Pp_WSJ6AY"
"여성",30,"Zedd, Jasmine Thompson","Funny","Funny","https://musicmeta-phinf.pstatic.net/album/004/672/4672337.jpg?type=r480Fll","https://www.youtube.com/watch?v=xRYgGBocHNY"
"여성",30,"CHEEZE (치즈)","Madeleine Love","PLAIN","https://musicmeta-phinf.pstatic.net/album/000/539/539608.jpg?type=r480Fll","https://www.youtube.com/watch?v=EHTagN5HJKQ"
"여성",30,"DAY6(데이식스)","Zombie","The Book of Us : The Demon","https://musicmeta-phinf.pstatic.net/album/004/559/4559943.jpg?type=r480Fll","https://www.youtube.com/watch?v=k8gx-C7GCGU"
"여성",30,"Emma Stone, Callie Hernandez, Sonoya Mizuno, Jessica Rothe","Someone In The Crowd","La La Land - The Complete Musical Experience (Streaming Ver.)","https://musicmeta-phinf.pstatic.net/album/003/108/3108750.jpg?type=r480Fll","https://www.youtube.com/watch?v=-62YbRZqxjs"
"여성",30,"방탄소년단","Dynamite","Dynamite (DayTime Version)","https://musicmeta-phinf.pstatic.net/album/004/820/4820425.jpg?type=r480Fll","https://www.youtube.com/watch?v=gdZLi9oWNZg"
