아티스트,곡명,앨범명,앨범이미지,유튜브링크
이예린,당신은 평온을 찾았나요,슬픈 꿈,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/247/556/83247556_1669966601768_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IDeFO1n5JWs
이예린,싸구려 위로,싸구려 위로,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/563/495/83563495_1677216805993_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=91jEfzyCapw
프롬 (Fromm),ALOHA,"Mood, Sunday","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/251/702/83251702_1669964727503_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3Nst_SHJwqA
프롬 (Fromm),다정함이 나를,"Mood, Sunday","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/251/702/83251702_1669964727503_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=XolfcFApLik
최유리,흔적,여운,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/236/035/83236035_1669792794987_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Z-g3IxvQ6LM
최유리,저기야,여운,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/236/035/83236035_1669792794987_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aGhJ3oGR0n8
다린,love is a cloud,bud,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/641/712/83641712_1680243210675_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LFlcgoKwmGM
다린,문득,bud,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/641/712/83641712_1680243210675_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jrbzjncvdaM
정우,양,양｜종말,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/453/199/82453199_1640328125934_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JYngigoX720
정우,환생,옛날이야기 해주세요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/523/162/83523162_1676250197237_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=y8nh0WzpVxY
The Smile,The Smoke,A Light for Attracting Attention,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/850/289/82850289_1658728538979_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tEPEqZnTwdo
Makaya McCraven,Lullaby,In These Times,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/014/835/83014835_1664197191634_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GR-hBvybAsA
Mojave 3,Love Songs On The Radio,Ask Me Tomorrow,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/062/047/15062047_1550742722669_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yhGCk1Nlyfw
Yo La Tengo,Let's Do It Wrong,There's A Riot Going On,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/039/130/81039130_1520843124842_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TJrvZpsgQ_4
The XX,Reconsider (Jamie xx Edit),Jamie xx Edits,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/501/405/80501405_1425621926872_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=nnI62ttLk1g
Lemon Jelly,A Tune For Jack,Lemon Jelly.ky,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/038/250/519/38250519_1559013280647_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dzHAZWvcMDU
