아티스트,곡명,앨범명,앨범이미지,유튜브링크
온유 (ONEW),어떤 사이 (Sign),VOICE - The 1st Mini Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/134/018/81134018_1543993885700_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tMDdbZ5Hl-Q
김민석 (멜로망스),취중고백,취중고백,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/443/459/82443459_1639718817315_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VMQl78z1DiY
iKON,BEST FRIEND,Return,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/019/709/81019709_1516862241098_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uSYofBvlhf4
DAY6 (데이식스),오늘은 내게,SUNRISE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/953/173/80953173_1496800598972_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=v13D8TCmvBQ
Ariana Grande & The Weeknd,Die For You (Remix),Starboy (Deluxe),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/624/603/83624603_1678738272353_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YQ-qToZUybM
Stephen Sanchez,Until I Found You,Until I Found You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/225/303/82225303_1630286427891_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GxldQ9eX2wo
Zack Tabudlo,Give Me Your Forever,Episode,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/332/473/82332473_1634101233517_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5HZ9qeFjhYk
Taylor Swift,Lavender Haze,Midnights,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/097/997/83097997_1666327440349_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=h8DLofLM7No
Keshi,LIMBO,GABRIEL (Korean Special Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/514/313/82514313_1648098143752_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ssIiBm0ORuI
Stacey Ryan,Fall In Love Alone,Fall In Love Alone,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/686/354/82686354_1652263527492_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Zzj1i1U65w4
Sabrina Carpenter,Nonsense,emails i can't send,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/826/614/82826614_1657783527157_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YcSP1ZUf1eQ
LANY,dna,gg bb xx,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/229/912/82229912_1630462226395_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6qN42GcgSCQ
Zachary Knowles,johnny & june,johnny & june,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/893/899/81893899_1612946132470_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=kH-JTLlswus
joan,don't wanna be your friend,don't wanna be your friend,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/058/558/83058558_1665275134088_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=fPIbugkXJvs
Shawn Mendes,305,Wonder,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/770/210/81770210_1607059663681_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=WUQUN0ed32s
Valley,Like 1999,Like 1999,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/887/677/81887677_1612658126043_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oAq0h8VQJWs
