아티스트,곡명,앨범명,앨범이미지,유튜브링크
The Brand New Heavies,Universe,Forward (Special Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/401/740/80401740_1392293656141_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0Om_l8SP9VE
Joe Sample,Viva De Funk,Best Of Joe Sample,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/023/339/15023339_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0BM0lQCI3Ag
Joshua Redman,Greasy G ,Momentum,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/020/057/858/20057858_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1NHq4hqtUGA
George Duke,It's On,After Hours,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/023/338/15023338_1355297497478_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uHFJ9qhR0VM
Brian Bromberg,Cold Duck Time,Downright Upright (다운라이트 업라이트),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/800/226/80800226_1459761603886_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VDLRi9h1ziI
Jeff Lorber,Tune 88,Flipside,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/055/644/677/55644677_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=emAVEf7MMkE
George Duke,Ain't It Funky Now,Face The Music,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/394/034/81394034_1584582918040_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1mbmrtuj5Tc
Billy Kilson,4 To 1 Odds,BK Groove While Ur Sleeping,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/368/15019368_1324621635862_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=C7Y8XriY2cA
David Benoit,Watermelon Man,Best Of/20th Century,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/079/968/379/79968379_1406255357627_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=DIsLZeJ0ZMI
Fourplay,Sonnymoon,Esprit De Four,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/316/228/80316228_1578275400409_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dURfMrTrZlM
B.W.B.,Brown Sugar,Groovin',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/883/15019883_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y1nSnBealNI
Neon Valley,Dancin',Dancin',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/237/194/81237194_1562118455300_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=37G6bFpm7wQ
Daft Punk,Fragments of Time (Feat. Todd Edwards),The Writing of Fragments of Time,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/646/888/83646888_1679452255345_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_ScM9pKlCfo
Benny Sings,Let's Go,Young Hearts,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/268/83652268_1679567473748_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TnveBh2t1Fo
Peder Elias,Paper Plane,Paper Plane,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/604/651/83604651_1678085446739_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YbqZsvWC2lU
Phoenix,After Midnight (Feat. Clairo),After Midnight,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/560/705/83560705_1676758838436_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hLa47HnN_PA
Fiji Blue,Dance When You Cry,Dance When You Cry,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/695/515/82695515_1652761543134_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Vr8OgzSydi8
Sam Smith & Calvin Harris & Jessie Reyez,I'm Not Here To Make Friends,Gloria,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/476/290/83476290_1674633383536_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hYjHhqLSiN4
The Japanese House,Boyhood,Boyhood,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/529/411/83529411_1675883796980_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tE0PSlNVN0Q
Gert Vincent,Dejlig Dag,Hiv Stikket Ud,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/542/890/80542890_1430298968976_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-cp_vev5tyc
venbee,gutter,gutter,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/586/033/83586033_1678821356789_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=wZ1fAknHjd8
NOTD & Maia Wright,AM : PM,AM : PM,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/313/83652313_1679559929945_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OtK2eXLRSEE
The Chemical Brothers,No Reason,No Reason,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/629/503/83629503_1678873227517_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Jm_WdaHBdlg
Black Honey,Cut the Cord,A Fistful of Peaches,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/461/229/83461229_1674317440961_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=RqRioBwAHM8
