장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_R&B／Soul,51,아이유,사랑이 잘 (With 오혁),사랑이 잘,https://cdnimg.melon.co.kr/cm/album/images/100/52/968/10052968_500.jpg,https://www.youtube.com/watch?v=UsPpURaI68E
국내_R&B／Soul,52,DEAN,D (half moon) (Feat. 개코),130 Mood : TRBL,https://cdnimg.melon.co.kr/cm/album/images/026/74/623/2674623_500.jpg,https://www.youtube.com/watch?v=T-jiglw7FF4
국내_R&B／Soul,53,백예린 (Yerin Baek),그건 아마 우리의 잘못은 아닐 거야,Our love is great,https://cdnimg.melon.co.kr/cm/album/images/102/62/378/10262378_500.jpg,https://www.youtube.com/watch?v=_EfRa_ywkEw
국내_R&B／Soul,54,그리즐리 (Grizzly),Beige coat,Beige coat,https://cdnimg.melon.co.kr/cm2/album/images/108/31/660/10831660_20220104151636_500.jpg,https://www.youtube.com/watch?v=V7Ma7An-hiE
국내_R&B／Soul,55,SG 워너비,내사람,The Precious History,https://cdnimg.melon.co.kr/cm/album/images/003/32/658/332658_500.jpg,https://www.youtube.com/watch?v=waRLFDHPGew
국내_R&B／Soul,56,린,...사랑했잖아...,Can U See The Bright,https://cdnimg.melon.co.kr/cm/album/images/000/34/289/34289_500.jpg,https://www.youtube.com/watch?v=XQLmFuqVri0
국내_R&B／Soul,57,Colde (콜드),와르르 ♥,Love part 1,https://cdnimg.melon.co.kr/cm/album/images/102/92/745/10292745_500.jpg,https://www.youtube.com/watch?v=H52OZEXtEnQ
국내_R&B／Soul,58,펀치 (Punch),밤이 되니까,밤이 되니까,https://cdnimg.melon.co.kr/cm/album/images/101/00/577/10100577_500.jpg,https://www.youtube.com/watch?v=vRLp8h4PiMQ
국내_R&B／Soul,59,이하이,한숨,SEOULITE,https://cdnimg.melon.co.kr/cm/album/images/026/71/866/2671866_500.jpg,https://www.youtube.com/watch?v=5iSlfF8TQ9k
국내_R&B／Soul,60,코드 쿤스트 (CODE KUNST),"BAD BAD (Feat. Tabber, 박재범)",Archive 01,https://cdnimg.melon.co.kr/cm2/album/images/111/97/900/11197900_20230307163807_500.jpg,https://www.youtube.com/watch?v=rBMsE5A4Y5c
국내_R&B／Soul,61,BIGBANG (빅뱅),꽃 길,꽃 길,https://cdnimg.melon.co.kr/cm/album/images/101/47/314/10147314_500.jpg,https://www.youtube.com/watch?v=VWqxvBQKwKQ
국내_R&B／Soul,62,빅마마,연,For The People,https://cdnimg.melon.co.kr/cm/album/images/003/28/509/328509_500.jpg,https://www.youtube.com/watch?v=gwcN-NQknx8
국내_R&B／Soul,63,빅마마,체념,Like The Bible,https://cdnimg.melon.co.kr/cm/album/images/000/27/516/27516_500.jpg,https://www.youtube.com/watch?v=XqWQzZESCYw
국내_R&B／Soul,64,선우정아,도망가자 (Run With Me),Serenade,https://cdnimg.melon.co.kr/cm2/album/images/103/64/036/10364036_20191212141529_500.jpg,https://www.youtube.com/watch?v=D0l1HdemykU
국내_R&B／Soul,65,박재범,좋아 (JOAH),JOAH,https://cdnimg.melon.co.kr/cm/album/images/021/81/104/2181104_500.jpg,https://www.youtube.com/watch?v=rMtCJC39SqU
국내_R&B／Soul,66,KIXO (키조),내가 바보라서 그래?,내가 바보라서 그래?,https://cdnimg.melon.co.kr/cm2/album/images/111/95/201/11195201_20230303144243_500.jpg,https://www.youtube.com/watch?v=hNeII6WKsdk
국내_R&B／Soul,67,백예린 (Yerin Baek),우주를 건너,FRANK,https://cdnimg.melon.co.kr/cm/album/images/026/53/573/2653573_500.jpg,https://www.youtube.com/watch?v=cQuqs2LrXbo
국내_R&B／Soul,68,코드 쿤스트 (CODE KUNST),"BAD BAD (Feat. Tabber, 박재범)",Remember Archive,https://cdnimg.melon.co.kr/cm2/album/images/112/04/947/11204947_20230316100238_500.jpg,https://www.youtube.com/watch?v=rBMsE5A4Y5c
국내_R&B／Soul,69,투모로우바이투게더,Tinnitus (돌멩이가 되고 싶어),이름의 장: TEMPTATION,https://cdnimg.melon.co.kr/cm2/album/images/111/58/153/11158153_20230126154403_500.jpg,https://www.youtube.com/watch?v=SSzegrjvxX4
국내_R&B／Soul,70,우디 (Woody),Marry Me (꽃길만 걷자),Marry Me,https://cdnimg.melon.co.kr/cm2/album/images/111/61/566/11161566_20230131102714_500.jpg,https://www.youtube.com/watch?v=ZhmDeh9Bfdw
국내_R&B／Soul,71,나얼,귀로,Back To The Soul Flight,https://cdnimg.melon.co.kr/cm/album/images/000/47/037/47037_500.jpg,https://www.youtube.com/watch?v=F3UfCLSAsKQ
국내_R&B／Soul,72,SURAN (수란),오늘 취하면 (Feat. 창모) (Prod. SUGA),WINE,https://cdnimg.melon.co.kr/cm/album/images/100/58/598/10058598_500.jpg,https://www.youtube.com/watch?v=MHmKx-QFIr4
국내_R&B／Soul,73,이데아 (idea),우리,사랑은,https://cdnimg.melon.co.kr/cm2/album/images/109/79/374/10979374_20220609142836_500.jpg,https://www.youtube.com/watch?v=YVtBim1CKN4
국내_R&B／Soul,74,아이유,삐삐,삐삐,https://cdnimg.melon.co.kr/cm/album/images/102/10/535/10210535_500.jpg,https://www.youtube.com/watch?v=nM0xDI5R50E
국내_R&B／Soul,75,BIG Naughty (서동현),손을 마주 잡고,사랑의 이해 OST Part.5,https://cdnimg.melon.co.kr/cm2/album/images/111/50/702/11150702_20230117135140_500.jpg,https://www.youtube.com/watch?v=p3zMfZqcfMU
국내_R&B／Soul,76,"THAMA, Jayci yucca (제이씨 유카)",떠나 (Prod. PATEKO (파테코)),Listen-Up(리슨업) EP.2,https://cdnimg.melon.co.kr/cm2/album/images/110/23/561/11023561_20220805135138_500.jpg,https://www.youtube.com/watch?v=D6twB7UdNGg
국내_R&B／Soul,77,태연 (TAEYEON),Happy,Happy,https://cdnimg.melon.co.kr/cm2/album/images/104/25/647/10425647_20200504145352_500.jpg,https://www.youtube.com/watch?v=Raj-AuQgCTg
국내_R&B／Soul,78,SOLE (쏠),RIDE (Feat. THAMA),RIDE,https://cdnimg.melon.co.kr/cm/album/images/101/08/359/10108359_500.jpg,https://www.youtube.com/watch?v=PsIMSIh_snM
국내_R&B／Soul,79,BIG Naughty (서동현),몽유 (Feat. 그냥노창),호프리스 로맨틱,https://cdnimg.melon.co.kr/cm2/album/images/111/91/359/11191359_20230227182139_500.jpg,https://www.youtube.com/watch?v=jz3BwZqXVzk
국내_R&B／Soul,80,거미,친구라도 될 걸 그랬어,Like Them,https://cdnimg.melon.co.kr/cm/album/images/000/26/396/26396_500.jpg,https://www.youtube.com/watch?v=1-e_NXZbjcw
국내_R&B／Soul,81,다나카(TANAKA),지명해줄래 (feat. Vince),지명해줄래 (feat. Vince),https://cdnimg.melon.co.kr/cm2/album/images/112/17/160/11217160_20230404104116_500.jpg,https://www.youtube.com/watch?v=BBBQQvdWqF8
국내_R&B／Soul,82,어반자카파,목요일 밤 (Feat. 빈지노),목요일 밤,https://cdnimg.melon.co.kr/cm/album/images/027/05/941/2705941_500.jpg,https://www.youtube.com/watch?v=Rcagb_psrbs
국내_R&B／Soul,83,코드 쿤스트 (CODE KUNST),little bit (Feat. DeVita),Remember Archive,https://cdnimg.melon.co.kr/cm2/album/images/112/04/947/11204947_20230316100238_500.jpg,https://www.youtube.com/watch?v=rZSMNf_Ecj4
국내_R&B／Soul,84,백예린 (Yerin Baek),0310,Every letter I sent you.,https://cdnimg.melon.co.kr/cm2/album/images/103/62/776/10362776_20191210144641_500.jpg,https://www.youtube.com/watch?v=d4eiB-nmIoo
국내_R&B／Soul,85,코드 쿤스트 (CODE KUNST),"Petty (Feat. CAMO, Paul Blanco)",Remember Archive,https://cdnimg.melon.co.kr/cm2/album/images/112/04/947/11204947_20230316100238_500.jpg,https://www.youtube.com/watch?v=0RYjPYPfPnY
국내_R&B／Soul,86,태양,"눈, 코, 입",RISE,https://cdnimg.melon.co.kr/cm/album/images/022/59/140/2259140_500.jpg,https://www.youtube.com/watch?v=UwuAPyOImoI
국내_R&B／Soul,87,Cosmic Boy,"Can I Love ? (Feat. 유라(youra), Meego)",Can I Love ?,https://cdnimg.melon.co.kr/cm/album/images/102/52/289/10252289_500.jpg,https://www.youtube.com/watch?v=HmKgFJGn46Q
국내_R&B／Soul,88,Zion.T,No Make Up,No Make Up,https://cdnimg.melon.co.kr/cm/album/images/026/44/221/2644221_500.jpg,https://www.youtube.com/watch?v=eqcte1r3aiQ
국내_R&B／Soul,89,NCT DREAM,Graduation,Candy - Winter Special Mini Album,https://cdnimg.melon.co.kr/cm2/album/images/111/24/139/11124139_20221215162633_500.jpg,https://www.youtube.com/watch?v=Sa_NeCgekzs
