장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_재즈,11,Michael Buble,"Quando, Quando, Quando (with Nelly Furtado)",It's Time,https://cdnimg.melon.co.kr/cm/album/images/003/00/641/300641_500.jpg,https://www.youtube.com/watch?v=tTYzGEvLvMc
그외_재즈,12,George Benson,Nothing's Gonna Change My Love For You,In Your Eyes,https://cdnimg.melon.co.kr/cm/album/images/000/32/764/32764_500.jpg,https://www.youtube.com/watch?v=Qy7z_oiN6nQ
그외_재즈,13,Eddie Higgins Trio,Autumn Leaves,Essential Standards Best,https://cdnimg.melon.co.kr/cm/album/images/023/20/429/2320429_500.jpg,https://www.youtube.com/watch?v=tAXjTnKQi8w
그외_재즈,14,온유 (ONEW),Caramel (Feat. 기리보이),Circle - The 1st Album,https://cdnimg.melon.co.kr/cm2/album/images/111/96/316/11196316_20230306134317_500.jpg,https://www.youtube.com/watch?v=XwMrqAJ5B_I
그외_재즈,15,Olivia Ong,L - O - V - E,A Girl Meets Bossanova 2,https://cdnimg.melon.co.kr/cm/album/images/003/34/471/334471_500.jpg,https://www.youtube.com/watch?v=5k71Ueu4wG8
그외_재즈,16,Sam Ock,Remember,Snowy,https://cdnimg.melon.co.kr/cm2/album/images/105/37/136/10537136_20201221141142_500.jpg,https://www.youtube.com/watch?v=TSJdEtRrVh8
그외_재즈,17,Norah Jones,Sunrise,Feels Like Home,https://cdnimg.melon.co.kr/cm/album/images/000/33/886/33886_500.jpg,https://www.youtube.com/watch?v=fd02pGJx0s0
그외_재즈,18,Karen Souza,Creep,Karen Souza Essentials,https://cdnimg.melon.co.kr/cm/album/images/022/41/840/2241840_500.jpg,https://www.youtube.com/watch?v=yK5mhtaDK8g
그외_재즈,19,Sarah Vaughan,A Lover's Concerto,Pop Artistry,https://cdnimg.melon.co.kr/cm/album/images/102/72/972/10272972_500.jpg,https://www.youtube.com/watch?v=KahAPQ9sl6g
그외_재즈,20,Carol Kidd,When I Dream,백야 3.98 OST,https://cdnimg.melon.co.kr/cm/album/images/000/08/419/8419_500.jpg,https://www.youtube.com/watch?v=kx0xFO-Nbn8
그외_재즈,21,Chet Baker,Time After Time (Vocal Version),Chet Baker Sings,https://cdnimg.melon.co.kr/cm/album/images/000/31/095/31095_500.jpg,https://www.youtube.com/watch?v=vpqC5jOHKoc
그외_재즈,22,Julie London,Fly Me To The Moon,The End Of The World / Nice Girls Don't Stay For Breakfast,https://cdnimg.melon.co.kr/cm/album/images/000/26/838/26838_500.jpg,https://www.youtube.com/watch?v=MeLVCeErypY
