장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_포크／블루스,63,김광석,너무 아픈 사랑은 사랑이 아니었음을,김광석 Best,https://cdnimg.melon.co.kr/cm/album/images/003/11/488/311488_500.jpg,https://www.youtube.com/watch?v=utkL-e3DIho
국내_포크／블루스,64,10CM,매트리스,4.1,https://cdnimg.melon.co.kr/cm/album/images/101/96/980/10196980_500.jpg,https://www.youtube.com/watch?v=seNNCbiXTSY
국내_포크／블루스,65,볼빨간사춘기,품,사춘기집Ⅱ 꽃 본 나비,https://cdnimg.melon.co.kr/cm2/album/images/104/27/559/10427559_20200513160836_500.jpg,https://www.youtube.com/watch?v=pq36r4BWojM
국내_포크／블루스,66,로이킴,Love Love Love,Love Love Love,https://cdnimg.melon.co.kr/cm/album/images/021/90/230/2190230_500.jpg,https://www.youtube.com/watch?v=Yfkolh96-rc
국내_포크／블루스,67,김연지,Whisky on the Rock,우리들의 블루스 OST Part 1,https://cdnimg.melon.co.kr/cm2/album/images/109/15/043/10915043_20220408152640_500.jpg,https://www.youtube.com/watch?v=7h3ndp05JN0
국내_포크／블루스,68,최유리,동그라미,동그라미,https://cdnimg.melon.co.kr/cm2/album/images/103/93/226/10393226_20200224153824_500.jpg,https://www.youtube.com/watch?v=FQttWOpmMT8
국내_포크／블루스,69,"공기남, 고닥",봄이 되어줄게 (Feat. 그_냥),공기남 X 고닥 EP,https://cdnimg.melon.co.kr/cm/album/images/100/37/486/10037486_500.jpg,https://www.youtube.com/watch?v=KqOzlEiPOMw
국내_포크／블루스,70,김광석,잊어야 한다는 마음으로,김광석 '나의 노래' Box Set,https://cdnimg.melon.co.kr/cm/album/images/021/36/746/2136746_500.jpg,https://www.youtube.com/watch?v=3RBKFgsZPJQ
국내_포크／블루스,71,아이유,너,조각집,https://cdnimg.melon.co.kr/cm2/album/images/108/27/816/10827816_20211229143632_500.jpg,https://www.youtube.com/watch?v=HP4kVAiQLEw
국내_포크／블루스,72,아이유,정거장,조각집,https://cdnimg.melon.co.kr/cm2/album/images/108/27/816/10827816_20211229143632_500.jpg,https://www.youtube.com/watch?v=3nDzKulmSpg
국내_포크／블루스,73,백예린 (Yerin Baek),지켜줄게,Our love is great,https://cdnimg.melon.co.kr/cm/album/images/102/62/378/10262378_500.jpg,https://www.youtube.com/watch?v=IDD5_z3kKCU
