장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_OST,42,조이 (JOY),여우야,그녀는 거짓말을 너무 사랑해 OST Part.1,https://cdnimg.melon.co.kr/cm/album/images/100/47/423/10047423_500.jpg,https://www.youtube.com/watch?v=De5Lz3QzzWI
그외_OST,43,전미도,사랑하게 될 줄 알았어,슬기로운 의사생활 OST Part 11,https://cdnimg.melon.co.kr/cm2/album/images/104/33/754/10433754_20200521162928_500.jpg,https://www.youtube.com/watch?v=rOCymN-Rwiw
그외_OST,44,이수 (엠씨더맥스),My Way,돈꽃 OST Part.1,https://cdnimg.melon.co.kr/cm/album/images/101/10/396/10110396_500.jpg,https://www.youtube.com/watch?v=yuoQecUYfsA
그외_OST,45,경서,Wonder Why,사랑의 이해 OST Part.7,https://cdnimg.melon.co.kr/cm2/album/images/111/53/147/11153147_20230119145411_500.jpg,https://www.youtube.com/watch?v=aWZuhwo3tPY
그외_OST,46,비비 (BIBI),우리가 헤어져야 했던 이유,그 해 우리는 OST Part.2,https://cdnimg.melon.co.kr/cm2/album/images/108/10/337/10810337_20211210183500_500.jpg,https://www.youtube.com/watch?v=Jv23ekocjT4
그외_OST,47,거미,You Are My Everything,태양의 후예 OST Part.4,https://cdnimg.melon.co.kr/cm/album/images/026/72/163/2672163_500.jpg,https://www.youtube.com/watch?v=ToASX6axGuw
그외_OST,48,거미,기억해줘요 내 모든 날과 그때를,호텔 델루나 OST Part.7,https://cdnimg.melon.co.kr/cm/album/images/103/14/289/10314289_500.jpg,https://www.youtube.com/watch?v=te4U-Y07lE0
그외_OST,49,규현 (KYUHYUN),그대는 날 어떻게 생각해,딜리버리맨 OST Part 3,https://cdnimg.melon.co.kr/cm2/album/images/112/03/245/11203245_20230315163042_500.jpg,https://www.youtube.com/watch?v=N7tWgDsVvJk
그외_OST,50,케이윌,내 생에 아름다운,뷰티 인사이드 OST Part.4,https://cdnimg.melon.co.kr/cm/album/images/102/14/874/10214874_500.jpg,https://www.youtube.com/watch?v=7bnOLew0_M0
그외_OST,51,조정석,좋아좋아,슬기로운 의사생활 시즌2 OST Part 5,https://cdnimg.melon.co.kr/cm2/album/images/106/53/694/10653694_20210715164901_500.jpg,https://www.youtube.com/watch?v=poiZpOXZXN8
