장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
해외_포크／블루스／컨트리,81,Stephanie Dan,Forget You,Love To Love Acoustic,https://cdnimg.melon.co.kr/cm/album/images/020/07/706/2007706_500.jpg,https://www.youtube.com/watch?v=ZBvl8mTG49Y
해외_포크／블루스／컨트리,82,Maren Morris,The Bones,GIRL,https://cdnimg.melon.co.kr/cm2/album/images/102/57/848/10257848_20200611180828_500.jpg,https://www.youtube.com/watch?v=gvPMVKUI9go
해외_포크／블루스／컨트리,83,Kings Of Convenience,24-25,Declaration Of Dependence,https://cdnimg.melon.co.kr/cm/album/images/006/83/552/683552_500.jpg,https://www.youtube.com/watch?v=VcLgQxpHaio
해외_포크／블루스／컨트리,84,Simon & Garfunkel,The Boxer,The Best Of Simon & Garfunkel,https://cdnimg.melon.co.kr/cm/album/images/000/20/735/20735_500.jpg,https://www.youtube.com/watch?v=l3LFML_pxlY
해외_포크／블루스／컨트리,85,David Choi,This And That Is Life (SSG 쓱 광고배경음악),Forever And Ever,https://cdnimg.melon.co.kr/cm/album/images/020/46/806/2046806_500.jpg,https://www.youtube.com/watch?v=PJH-Jtn7ZIU
해외_포크／블루스／컨트리,86,Kings Of Convenience,Homesick,Riot On An Empty Street,https://cdnimg.melon.co.kr/cm/album/images/000/34/996/34996_500.jpg,https://www.youtube.com/watch?v=uUn-R9pxGAs
해외_포크／블루스／컨트리,87,Bradley Cooper,Maybe It's Time,A Star Is Born Soundtrack,https://cdnimg.melon.co.kr/cm/album/images/102/09/384/10209384_500.jpg,https://www.youtube.com/watch?v=RdljoTFMhO4
해외_포크／블루스／컨트리,88,Morgan Wallen,Thought You Should Know,Thought You Should Know,https://cdnimg.melon.co.kr/cm2/album/images/109/44/668/10944668_20220506133718_500.jpg,https://www.youtube.com/watch?v=Dw9VmOLwxoM
해외_포크／블루스／컨트리,89,Dan + Shay,Tequila,Tequila,https://cdnimg.melon.co.kr/cm/album/images/101/27/527/10127527_500.jpg,https://www.youtube.com/watch?v=c4qgqNS_20s
해외_포크／블루스／컨트리,90,Julian Moon,Rebound,Good Girl,https://cdnimg.melon.co.kr/cm/album/images/023/10/911/2310911_500.jpg,https://www.youtube.com/watch?v=IJdfEABSuqA
해외_포크／블루스／컨트리,91,Zach Oliver,Love What You're Not,Love What You're Not,https://cdnimg.melon.co.kr/cm2/album/images/112/05/496/11205496_20230316164517_500.jpg,https://www.youtube.com/watch?v=YNexIDViXIM
해외_포크／블루스／컨트리,92,Priscilla Ahn,Dream,A Good Day,https://cdnimg.melon.co.kr/cm/album/images/004/29/152/429152_500.jpg,https://www.youtube.com/watch?v=19bUY3sRqqI
해외_포크／블루스／컨트리,93,Dan + Shay,All to Myself,All to Myself,https://cdnimg.melon.co.kr/cm/album/images/101/63/942/10163942_500.jpg,https://www.youtube.com/watch?v=OGqFnMVEATw
해외_포크／블루스／컨트리,94,Amistat,Brave (Stripped),Brave,https://cdnimg.melon.co.kr/cm2/album/images/111/65/381/11165381_20230202233225_500.jpg,https://www.youtube.com/watch?v=XGUDDt_G7Bk
해외_포크／블루스／컨트리,95,Kings Of Convenience,Fever,Fever,https://cdnimg.melon.co.kr/cm2/album/images/106/15/867/10615867_20210527104729_500.jpg,https://www.youtube.com/watch?v=ewtWy5-J3Jc
해외_포크／블루스／컨트리,96,The Band Perry,If I Die Young,The Band Perry,https://cdnimg.melon.co.kr/cm/album/images/010/37/868/1037868_500.jpg,https://www.youtube.com/watch?v=7NJqUN9TClM
해외_포크／블루스／컨트리,97,Bob Dylan,Knockin' On Heaven's Door,Bob Dylan Gold : The Answer Is Blowin' In The Wind (Korean Fan's Selection),https://cdnimg.melon.co.kr/cm/album/images/100/42/338/10042338_500.jpg,https://www.youtube.com/watch?v=rm9coqlk8fY
해외_포크／블루스／컨트리,98,Krista Monica,Old Fashion Love,Old Fashion Love,https://cdnimg.melon.co.kr/cm2/album/images/111/20/851/11120851_20221212145737_500.jpg,https://www.youtube.com/watch?v=Zf_gijmfk2I
해외_포크／블루스／컨트리,99,Taylor Swift,Sparks Fly,Speak Now (Deluxe Package),https://cdnimg.melon.co.kr/cm/album/images/010/53/760/1053760_500.jpg,https://www.youtube.com/watch?v=oKar-tF__ac
해외_포크／블루스／컨트리,100,Novo Amor,Anchor,Bathing Beach,https://cdnimg.melon.co.kr/cm/album/images/101/02/417/10102417_500.jpg,https://www.youtube.com/watch?v=OmKAn8rNbKg
