성별,세대,아티스트,곡명,앨범명,앨범이미지,유튜브링크
남성,30,김나영,너의 번호를 누르고,너의 번호를 누르고,https://musicmeta-phinf.pstatic.net/album/007/481/7481853.jpg,https://www.youtube.com/watch?v=oFHwfpPfgjc
남성,30,김보경(NEON),혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),학교 2013 OST Part 3,https://musicmeta-phinf.pstatic.net/album/000/360/360010.jpg,https://www.youtube.com/watch?v=JBkpBmlrq94
남성,30,"김보경(NEON), 펀치 (Punch)",지금 술 한잔 했어,지금 술 한잔 했어,https://musicmeta-phinf.pstatic.net/album/000/430/430848.jpg,https://www.youtube.com/watch?v=7vEe8dLW7WM
남성,30,펀치 (Punch),밤이 되니까,밤이 되니까,https://musicmeta-phinf.pstatic.net/album/002/222/2222875.jpg,https://www.youtube.com/watch?v=S95bFLNV8hA
남성,30,펀치 (Punch),안부,안부,https://musicmeta-phinf.pstatic.net/album/004/579/4579736.jpg,https://www.youtube.com/watch?v=f_5d2ZeShSQ
남성,30,펀치 (Punch),헤어지는 중,헤어지는 중,https://musicmeta-phinf.pstatic.net/album/002/522/2522037.jpg,https://www.youtube.com/watch?v=SEak8-7fSwM
남성,30,펀치 (Punch),가끔 이러다,가끔 이러다,https://musicmeta-phinf.pstatic.net/album/003/195/3195773.jpg,https://www.youtube.com/watch?v=OhPXRmHjuMM
남성,30,"로꼬, 펀치 (Punch)",Say Yes,달의 연인 - 보보경심 려 OST Part 2,https://musicmeta-phinf.pstatic.net/album/000/659/659321.jpg,https://www.youtube.com/watch?v=5UQzXbizT-s
남성,30,"윤미래, 펀치 (Punch)",잘 지내고 있니,잘 지내고 있니,https://musicmeta-phinf.pstatic.net/album/000/611/611483.jpg,https://www.youtube.com/watch?v=7nHzf71cSFU
남성,30,나얼,그대 떠난 뒤 (With 브라운 아이드 소울),Back To The Soul Flight,https://musicmeta-phinf.pstatic.net/album/000/027/27056.jpg,https://www.youtube.com/watch?v=mootycHfKfw
남성,30,나얼,기억의 빈자리,기억의 빈자리,https://musicmeta-phinf.pstatic.net/album/002/285/2285963.jpg,https://www.youtube.com/watch?v=0wlXaHmmOVc
남성,30,나얼,같은 시간 속의 너,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼,https://musicmeta-phinf.pstatic.net/album/000/490/490012.jpg,https://www.youtube.com/watch?v=Q_YdBd05FJs
남성,30,다비치,너에게 못했던 내 마지막 말은,너에게 못했던 내 마지막 말은,https://musicmeta-phinf.pstatic.net/album/003/054/3054457.jpg,https://www.youtube.com/watch?v=pYeWxmkQw6I
남성,30,로코베리,Always,Always,https://musicmeta-phinf.pstatic.net/album/001/691/1691672.jpg,https://www.youtube.com/watch?v=l21rBE6YRks
남성,30,로코베리,니가 내리는 거리 (Broken Heart),니가 내리는 거리 (Broken Heart),https://musicmeta-phinf.pstatic.net/album/002/184/2184654.jpg,https://www.youtube.com/watch?v=raWU2U7BAis
남성,30,로코베리,좋은 이유,Rocoberry,https://musicmeta-phinf.pstatic.net/album/000/428/428389.jpg,https://www.youtube.com/watch?v=jDPMpFmDK8c
남성,30,마야,못다핀 꽃 한송이,소녀시대,https://musicmeta-phinf.pstatic.net/album/000/033/33246.jpg,https://www.youtube.com/watch?v=9JfOCbpYea0
남성,30,하현우 (국카스텐),매일 매일 기다려 (우리동네 음악대장),복면가왕 58회,https://musicmeta-phinf.pstatic.net/album/000/635/635863.jpg,https://www.youtube.com/watch?v=zPDcyvDaUPQ
남성,30,이적,거짓말 거짓말 거짓말,고독의 의미,https://musicmeta-phinf.pstatic.net/album/000/402/402985.jpg,https://www.youtube.com/watch?v=2o-gfqpKGdo
남성,30,정인,장마,Melody Remedy,https://musicmeta-phinf.pstatic.net/album/000/193/193643.jpg,https://www.youtube.com/watch?v=Zm1JcsqbXzs
남성,30,조덕배,그대 내 맘에 들어오면은,그대 내맘에 들어오면은,https://musicmeta-phinf.pstatic.net/album/000/079/79506.jpg,https://www.youtube.com/watch?v=89l4IZoU03I
남성,30,"조유진(체리필터), 박기영","나에게로의 초대 (이상한 나라의 앨리스, 하트다 하트여왕)",복면가왕 89회,https://musicmeta-phinf.pstatic.net/album/001/709/1709584.jpg,https://www.youtube.com/watch?v=dz4WCVP0gEI
남성,30,청하,벌써 12시,벌써 12시,https://musicmeta-phinf.pstatic.net/album/002/798/2798650.jpg,https://www.youtube.com/watch?v=L15ZZX9n56M
남성,30,폴킴,너를 만나,너를 만나,https://musicmeta-phinf.pstatic.net/album/002/574/2574254.jpg,https://www.youtube.com/watch?v=YBzJ0jmHv-4
남성,30,파리돼지앵,순정마초,무한도전 서해안 고속도로 가요제,https://musicmeta-phinf.pstatic.net/album/000/200/200515.jpg,https://www.youtube.com/watch?v=fhqiEDpu-84
남성,30,휘성(Realslow),다시 만난 날,It's Real,https://musicmeta-phinf.pstatic.net/album/000/001/1145.jpg,https://www.youtube.com/watch?v=67l8fXHkm0U
남성,30,한예슬,그댄 달라요,논스톱 4 O.S.T (MBC 시트콤),https://musicmeta-phinf.pstatic.net/album/000/027/27282.jpg,https://www.youtube.com/watch?v=EWosRTwEpw0
남성,30,"하동균, 이정(J.Lee)",기다릴게,공주의 남자 OST Part 3,https://musicmeta-phinf.pstatic.net/album/000/204/204216.jpg,https://www.youtube.com/watch?v=FL6bPjhzzqI
남성,30,티파니(TIFFANY),나 혼자서,자명고 OST - 나혼자서,https://musicmeta-phinf.pstatic.net/album/000/154/154682.jpg,https://www.youtube.com/watch?v=0ZRKXgZmUDk
남성,30,태연 (TAEYEON),만약에 (드라마 '쾌도 홍길동' 中에서),인연,https://musicmeta-phinf.pstatic.net/album/000/166/166055.jpg,https://www.youtube.com/watch?v=jJKHTJy_eek
남성,30,태연 (TAEYEON),들리나요...,베토벤 바이러스 OST,https://musicmeta-phinf.pstatic.net/album/000/147/147090.jpg,https://www.youtube.com/watch?v=byzvd2ESzlI
남성,30,태양,Make Love (Feat. Kush),Hot (1st Mini Album),https://musicmeta-phinf.pstatic.net/album/000/142/142636.jpg,https://www.youtube.com/watch?v=mtx7AHW36_A
남성,30,태양,Where U At,Where U At,https://musicmeta-phinf.pstatic.net/album/000/163/163393.jpg,https://www.youtube.com/watch?v=BnUEC_z-ops
남성,30,정엽,왜 이제야 왔니,너의 목소리가 들려 OST Part 2,https://musicmeta-phinf.pstatic.net/album/000/382/382924.jpg,https://www.youtube.com/watch?v=ToPmT874BN0
남성,30,아이디(Eyedi),Sign (Feat. Loopy),Sign,https://musicmeta-phinf.pstatic.net/album/000/650/650779.jpg,https://www.youtube.com/watch?v=tWjX4oioJGA
남성,30,아이디(Eyedi),& New,& New,https://musicmeta-phinf.pstatic.net/album/003/028/3028883.jpg,https://www.youtube.com/watch?v=zElfR8e1iso
남성,30,청하,Why Don't You Know (Feat. 넉살),Hands on Me,https://musicmeta-phinf.pstatic.net/album/002/016/2016522.jpg,https://www.youtube.com/watch?v=EHgeGRU3wDI
남성,30,이유림,Memories - 서툰 날개의 기억,TalesWeaver Episode 3. Resonance OST,https://musicmeta-phinf.pstatic.net/album/000/390/390486.jpg,https://www.youtube.com/watch?v=iwe4CEISSZM
남성,30,이유림,슬픔이 없는 그 곳에 기다릴게,매일을 사는 너에게,https://musicmeta-phinf.pstatic.net/album/003/783/3783163.jpg,https://www.youtube.com/watch?v=5rgwbtw4FNI
남성,30,이유림,매일을 사는 너에게,매일을 사는 너에게,https://musicmeta-phinf.pstatic.net/album/003/783/3783163.jpg,https://www.youtube.com/watch?v=iiFpKUUqclU
남성,40,김현성,행복,Air,https://musicmeta-phinf.pstatic.net/album/000/001/1085.jpg,https://www.youtube.com/watch?v=KFwpb9GMNtk
남성,40,정인호,해요,The First Album,https://musicmeta-phinf.pstatic.net/album/000/000/737.jpg,https://www.youtube.com/watch?v=l_Cbkb0mVXI
남성,40,서문탁,사슬,시찌프스,https://musicmeta-phinf.pstatic.net/album/000/001/1468.jpg,https://www.youtube.com/watch?v=mx2rPWlJDBg
남성,40,소냐,눈물이나...,A New Life,https://musicmeta-phinf.pstatic.net/album/000/034/34581.jpg,https://www.youtube.com/watch?v=zpIAdhUSbIY
남성,40,현승민-H,잊었니,잊었니,https://musicmeta-phinf.pstatic.net/album/000/001/1169.jpg,https://www.youtube.com/watch?v=gkorLnaRhNw
남성,40,서문탁,웃어도 눈물이나,Pianissimo,https://musicmeta-phinf.pstatic.net/album/000/032/32180.jpg,https://www.youtube.com/watch?v=PpcSm9J2wDg
남성,40,한희정,내일,미생 OST Part 2,https://musicmeta-phinf.pstatic.net/album/000/461/461349.jpg,https://www.youtube.com/watch?v=5CxlB34EzSM
남성,40,간미연,하얀 겨울 (With 나성호 Of 노을),Winter,https://musicmeta-phinf.pstatic.net/album/000/134/134430.jpg,https://www.youtube.com/watch?v=IZoGJw2IO00
남성,40,애즈원,너만은 모르길,Day By Day,https://musicmeta-phinf.pstatic.net/album/000/002/2153.jpg,https://www.youtube.com/watch?v=eYHMcrv2Pxo
남성,40,포지션(임재욱),마지막 약속,The Romanticist,https://musicmeta-phinf.pstatic.net/album/000/000/943.jpg,https://www.youtube.com/watch?v=kYSdwyeurmw
남성,40,최재훈,비(悲)의 Rhapsody,Believe In 5462,https://musicmeta-phinf.pstatic.net/album/000/000/452.jpg,https://www.youtube.com/watch?v=q6k0MMCV0Zo
남성,40,양파,애송이의 사랑,애송이의 사랑,https://musicmeta-phinf.pstatic.net/album/000/001/1484.jpg,https://www.youtube.com/watch?v=emVeZcxerN4
남성,40,브라운아이드걸스,다가와서,Your Story,https://musicmeta-phinf.pstatic.net/album/000/037/37744.jpg,https://www.youtube.com/watch?v=-kq2oHzgjLc
남성,40,JK 김동욱,미련한 사랑 (드라마 '위기의 남자' 삽입곡),Lifesentence,https://musicmeta-phinf.pstatic.net/album/000/000/964.jpg,https://www.youtube.com/watch?v=PkIFod5HBKs
남성,40,임현정,사랑은 봄비처럼... 이별은 겨울비처럼,Year Out… In The Island,https://musicmeta-phinf.pstatic.net/album/000/001/1724.jpg,https://www.youtube.com/watch?v=mNEvB24GlbQ
남성,40,얀,심(心),Another Story,https://musicmeta-phinf.pstatic.net/album/000/000/998.jpg,https://www.youtube.com/watch?v=enNgBjimBjs
남성,40,제이(J.ae),어제처럼,In Love,https://musicmeta-phinf.pstatic.net/album/000/001/1424.jpg,https://www.youtube.com/watch?v=eik-DGRGDVg
남성,40,빅마마,체념,Like The Bible,https://musicmeta-phinf.pstatic.net/album/000/002/2974.jpg,https://www.youtube.com/watch?v=XqWQzZESCYw
남성,40,도원경,다시 사랑한다면,다시 사랑한다면,https://musicmeta-phinf.pstatic.net/album/000/001/1541.jpg,https://www.youtube.com/watch?v=ICrZAwfYMHI
남성,40,Y2K,헤어진 후에,YⅡK,https://musicmeta-phinf.pstatic.net/album/000/001/1941.jpg,https://www.youtube.com/watch?v=jVFTJeERhck
남성,40,Mariah Carey,Angels Cry,Memoirs of an imperfect Angel (International Version),https://musicmeta-phinf.pstatic.net/album/000/162/162698.jpg,https://www.youtube.com/watch?v=DyGNfbKkMVE
남성,40,"다비치, 블랙펄, 씨야(SeeYa)",Blue Moon,Color Pink,https://musicmeta-phinf.pstatic.net/album/000/142/142867.jpg,https://www.youtube.com/watch?v=dAMGEj2ipIs
남성,40,란(RAN),어쩌다가,The Second Story,https://musicmeta-phinf.pstatic.net/album/000/038/38965.jpg,https://www.youtube.com/watch?v=TXa554pR2IM
남성,40,페이지,이별이 오지 못하게 (드라마 '로망스' 삽입곡),Unforgettable (Special Album),https://musicmeta-phinf.pstatic.net/album/000/036/36972.jpg,https://www.youtube.com/watch?v=ulCF9Gg6OJQ
남성,40,리즈 (Leeds),그댄 행복에 살텐데,Obsession,https://musicmeta-phinf.pstatic.net/album/000/002/2919.jpg,https://www.youtube.com/watch?v=Se_Za993xBo
남성,40,유미,별,미녀는 괴로워 OST,https://musicmeta-phinf.pstatic.net/album/000/041/41782.jpg,https://www.youtube.com/watch?v=1rrU31ki2no
남성,40,유미,사랑은 언제나 목마르다,Sad,https://musicmeta-phinf.pstatic.net/album/000/001/1635.jpg,https://www.youtube.com/watch?v=LAqHl6RHo90
남성,40,이수영,라라라,My Stay In Sendai,https://musicmeta-phinf.pstatic.net/album/000/001/1674.jpg,https://www.youtube.com/watch?v=VKzAC8RP7Eg
남성,40,뱅크,가질 수 없는 너,The Bank,https://musicmeta-phinf.pstatic.net/album/000/002/2051.jpg,https://www.youtube.com/watch?v=iwePzJLYBwE
남성,40,Ann One,혼자하는 사랑,Phoenix Rising,https://musicmeta-phinf.pstatic.net/album/000/001/1819.jpg,https://www.youtube.com/watch?v=quibh4lUjGU
남성,40,Ann One,아프고 아픈 이름...,Infinite Wave Of Love,https://musicmeta-phinf.pstatic.net/album/000/001/1626.jpg,https://www.youtube.com/watch?v=htHcKdlZyIY
남성,40,김형중,그랬나봐,Kim Hyung Joong 1,https://musicmeta-phinf.pstatic.net/album/000/001/1053.jpg,https://www.youtube.com/watch?v=MB-0nm2_uok
남성,40,이소은,키친,Senorita,https://musicmeta-phinf.pstatic.net/album/000/001/1701.jpg,https://www.youtube.com/watch?v=OGq-I5ZvKHY
남성,40,김동률,욕심쟁이 (Feat. 이소은),토로 (吐露),https://musicmeta-phinf.pstatic.net/album/000/001/1239.jpg,https://www.youtube.com/watch?v=zOloXCwDBg8
남성,40,애즈원,원하고 원망하죠,천만에요 (As One Vol.II),https://musicmeta-phinf.pstatic.net/album/000/002/2711.jpg,https://www.youtube.com/watch?v=kyoghOpNseY
남성,40,정일영,기도,가을동화 OST (Autumn In My Heart),https://musicmeta-phinf.pstatic.net/album/000/022/22066.jpg,https://www.youtube.com/watch?v=aNQifYGRcU0
남성,40,포지션(임재욱),I Love You,I Love You...,https://musicmeta-phinf.pstatic.net/album/000/002/2554.jpg,https://www.youtube.com/watch?v=8o4imlaBbko
남성,40,야다,이미 슬픈 사랑,Wear To Healing YADA,https://musicmeta-phinf.pstatic.net/album/000/001/1972.jpg,https://www.youtube.com/watch?v=S_cgH7nSXeI
남성,40,EVE,너 그럴때면...,EVE,https://musicmeta-phinf.pstatic.net/album/000/000/429.jpg,https://www.youtube.com/watch?v=5j8JqkOZc2k
남성,40,izi,응급실,쾌걸춘향 OST,https://musicmeta-phinf.pstatic.net/album/000/030/30876.jpg,https://www.youtube.com/watch?v=0fzSq6Qc838
남성,40,서주경,당돌한 여자,당돌한 여자,https://musicmeta-phinf.pstatic.net/album/000/047/47773.jpg,https://www.youtube.com/watch?v=EcQ_y9L_aP4
남성,40,솔리드,이 밤의 끝을 잡고,The Magic of 8 Ball,https://musicmeta-phinf.pstatic.net/album/000/002/2093.jpg,https://www.youtube.com/watch?v=yZmiQ1u3388
남성,40,ZaZa,버스 안에서,S.M.K 그 첫번째 (올 여름 가까이 두고 사귀어야 할 친구!),https://musicmeta-phinf.pstatic.net/album/000/060/60497.jpg,https://www.youtube.com/watch?v=WHSEzO8wXp8
남성,40,진주,난 괜찮아,해바라기,https://musicmeta-phinf.pstatic.net/album/000/001/1510.jpg,https://www.youtube.com/watch?v=TXEl83iWMl4
남성,40,이지라이프(EZ-Life),너말고 니언니 (Original),This Is Not (Repackage),https://musicmeta-phinf.pstatic.net/album/000/039/39093.jpg,https://www.youtube.com/watch?v=oCy4CQT6j4o
남성,40,장나라,고백,눈물에 얼굴을 묻는다,https://musicmeta-phinf.pstatic.net/album/000/042/42984.jpg,https://www.youtube.com/watch?v=j3EeK2INdaQ
남성,40,장나라,눈물에 얼굴을 묻는다,눈물에 얼굴을 묻는다,https://musicmeta-phinf.pstatic.net/album/000/042/42984.jpg,https://www.youtube.com/watch?v=q2AA_dbx4P0
남성,40,장나라,연(緣),눈물에 얼굴을 묻는다,https://musicmeta-phinf.pstatic.net/album/000/042/42984.jpg,https://www.youtube.com/watch?v=WzX9ja37jJ0
남성,40,임정희,해요 (Feat. 미료 From Brown Eyed Girls),Before I Go J-Lim,https://musicmeta-phinf.pstatic.net/album/000/061/61843.jpg,https://www.youtube.com/watch?v=dkSKMgEhCzE
남성,40,임정희,흔적,Thanks,https://musicmeta-phinf.pstatic.net/album/000/038/38464.jpg,https://www.youtube.com/watch?v=6pUqp3Kc9dA
남성,40,자우림,미안해 널 미워해,戀人 (연인),https://musicmeta-phinf.pstatic.net/album/000/001/1854.jpg,https://www.youtube.com/watch?v=PdKU_Xw3-_E
남성,40,자우림,You And Me,Ashes To Ashes,https://musicmeta-phinf.pstatic.net/album/000/041/41815.jpg,https://www.youtube.com/watch?v=iqN1GYTR9aE
남성,40,자우림,밀랍천사,Purple Heart,https://musicmeta-phinf.pstatic.net/album/000/001/1855.jpg,https://www.youtube.com/watch?v=oEdGlFoaZ4c
남성,40,이정(J.Lee),그댈 위한 사랑,천국보다 낯선 O.S.T,https://musicmeta-phinf.pstatic.net/album/000/041/41157.jpg,https://www.youtube.com/watch?v=ZFfFGAtYJdU
남성,40,김경호,Shout,00:00 1998 Kyung Ho Kim,https://musicmeta-phinf.pstatic.net/album/000/000/5.jpg,https://www.youtube.com/watch?v=oSpi1P6l-Mc
남성,40,고유진,걸음이 느린 아이,신생아 (新生我),https://musicmeta-phinf.pstatic.net/album/000/026/26623.jpg,https://www.youtube.com/watch?v=SlVbNM1FMZo
남성,40,고유진,단 한사람,소문난 칠공주 OST,https://musicmeta-phinf.pstatic.net/album/000/040/40948.jpg,https://www.youtube.com/watch?v=OK8cphmxN-g
남성,40,유미,여자라서 하지 못한 말,Melody & Memory,https://musicmeta-phinf.pstatic.net/album/000/150/150428.jpg,https://www.youtube.com/watch?v=pN8CTP8HNtE
남성,40,샵,내 입술... 따뜻한 커피처럼,Flat Album,https://musicmeta-phinf.pstatic.net/album/000/002/2760.jpg,https://www.youtube.com/watch?v=4mDOG3PAjao
남성,40,더더(THETHE),내게 다시,The More The Better,https://musicmeta-phinf.pstatic.net/album/000/002/2225.jpg,https://www.youtube.com/watch?v=SUJc0s9AsQg
남성,40,The Real Group,"I Sing, You Sing",One For All,https://musicmeta-phinf.pstatic.net/album/000/018/18678.jpg,https://www.youtube.com/watch?v=0V2b3AACGSs
남성,40,The One (더원),사랑아,"Who Is The One, I Am The ONE!",https://musicmeta-phinf.pstatic.net/album/000/418/418943.jpg,https://www.youtube.com/watch?v=C74yBWdIYFk
남성,40,The Brilliant Green,Always And Always,brilliant green,https://musicmeta-phinf.pstatic.net/album/000/119/119913.jpg,https://www.youtube.com/watch?v=AwQYNo7CedM
남성,40,Black Eyed Peas,Where Is The Love?,Elephunk,https://musicmeta-phinf.pstatic.net/album/007/436/7436473.jpg,https://www.youtube.com/watch?v=WpYeekQkAdc
남성,40,윤미래,시간이 흐른 뒤 (As Time Goes By),As Time Goes By (The First Album),https://musicmeta-phinf.pstatic.net/album/000/001/1580.jpg,https://www.youtube.com/watch?v=njmMqwtCNEc
남성,50,김현식,비처럼 음악처럼,비처럼 음악처럼,https://musicmeta-phinf.pstatic.net/album/000/000/245.jpg,https://www.youtube.com/watch?v=eYiDIeSk3Go
남성,50,김완선,보낼 수 없는 사랑,겨울연가 OST,https://musicmeta-phinf.pstatic.net/album/000/022/22608.jpg,https://www.youtube.com/watch?v=3DfSCJszjac
남성,50,이승철,그런 사람 또 없습니다,10th Mutopia - 사랑 참 어렵다,https://musicmeta-phinf.pstatic.net/album/000/161/161710.jpg,https://www.youtube.com/watch?v=aT_qcT69vug
남성,50,김민우,사랑일뿐야,사랑일뿐야,https://musicmeta-phinf.pstatic.net/album/000/065/65192.jpg,https://www.youtube.com/watch?v=s-Gh9lXmqNA
남성,50,조용필,그대 발길 머무는 곳에,9집 조용필,https://musicmeta-phinf.pstatic.net/album/000/000/524.jpg,https://www.youtube.com/watch?v=oWPPlXX94ZA
남성,50,김건모,잘못된 만남,잘못된 만남,https://musicmeta-phinf.pstatic.net/album/000/000/153.jpg,https://www.youtube.com/watch?v=kXXFlw5n6LE
남성,50,김광석,서른 즈음에,김광석 네번째 리마스터링 앨범,https://musicmeta-phinf.pstatic.net/album/000/469/469626.jpg,https://www.youtube.com/watch?v=DMw5RKcbKVY
남성,50,이적,걱정말아요 그대,응답하라 1988 OST Part 2,https://musicmeta-phinf.pstatic.net/album/000/595/595855.jpg,https://www.youtube.com/watch?v=Dic27EnDDls
남성,50,박완규,하루애,공주의 남자 OST Part 6,https://musicmeta-phinf.pstatic.net/album/000/206/206672.jpg,https://www.youtube.com/watch?v=-D6OHKpR2Lg
남성,50,김범수,보고 싶다,보고 싶다,https://musicmeta-phinf.pstatic.net/album/000/001/1041.jpg,https://www.youtube.com/watch?v=Du24F3af3Ic
남성,50,이승환,천일동안,Human,https://musicmeta-phinf.pstatic.net/album/000/000/273.jpg,https://www.youtube.com/watch?v=Dg5ScijAiTU
남성,50,김현철,왜 그래 (나래이션 by 고소영),Who Stepped On It,https://musicmeta-phinf.pstatic.net/album/000/000/288.jpg,https://www.youtube.com/watch?v=uG_MKVfCz30
남성,50,"김현철, 이소라",그대안의 블루 (Duet With 이소라),그대 안의 블루 O.S.T (Blue In You),https://musicmeta-phinf.pstatic.net/album/000/021/21712.jpg,https://www.youtube.com/watch?v=C67jQ2qFU_A
남성,50,김연우,여전히 아름다운지,A Night In Seoul,https://musicmeta-phinf.pstatic.net/album/000/001/1866.jpg,https://www.youtube.com/watch?v=lLSWzmUOP10
남성,50,김광진,편지,Last Decade,https://musicmeta-phinf.pstatic.net/album/000/137/137963.jpg,https://www.youtube.com/watch?v=KkvFvmNPF-Y
남성,50,유재하,그대 내 품에,사랑하기 때문에,https://musicmeta-phinf.pstatic.net/album/000/000/888.jpg,https://www.youtube.com/watch?v=zVP32Wn1hEo
남성,50,박상민,하나의 사랑,The Road,https://musicmeta-phinf.pstatic.net/album/000/000/25.jpg,https://www.youtube.com/watch?v=F9i5Q0LfJ_M
남성,50,박상민,눈물잔,서랍속 이야기,https://musicmeta-phinf.pstatic.net/album/000/031/31929.jpg,https://www.youtube.com/watch?v=DqQoJHEKVvs
남성,50,김종서,겨울비,PETSDN2 (2nd St),https://musicmeta-phinf.pstatic.net/album/000/000/655.jpg,https://www.youtube.com/watch?v=PgTT464q5Qs
남성,50,김현식,비처럼 음악처럼,비처럼 음악처럼,https://musicmeta-phinf.pstatic.net/album/000/000/245.jpg,https://www.youtube.com/watch?v=eYiDIeSk3Go
남성,50,신승훈,미소속에 비친 그대,미소속에 비친 그대,https://musicmeta-phinf.pstatic.net/album/000/000/102.jpg,https://www.youtube.com/watch?v=-EYdvz0HZC4
남성,50,김광석,이등병의 편지,김광석 다시부르기 1，2 (리마스터),https://musicmeta-phinf.pstatic.net/album/000/041/41171.jpg,https://www.youtube.com/watch?v=E_oba9TZSZg
남성,50,이승철,희야,안녕이라고 말하지마,https://musicmeta-phinf.pstatic.net/album/000/000/495.jpg,https://www.youtube.com/watch?v=kg3QBqkkShY
남성,50,김건모,핑계,핑계,https://musicmeta-phinf.pstatic.net/album/000/000/82.jpg,https://www.youtube.com/watch?v=P4cvqF106fI
남성,50,조관우,늪,My First Story,https://musicmeta-phinf.pstatic.net/album/000/000/218.jpg,https://www.youtube.com/watch?v=Kq5DrptMvSI
남성,50,임재범,비상,Desire To Fly,https://musicmeta-phinf.pstatic.net/album/000/000/114.jpg,https://www.youtube.com/watch?v=L30dLaP-7UA
남성,50,시나위,크게 라디오를 켜고,Heavy Metal Sinawe,https://musicmeta-phinf.pstatic.net/album/000/002/2092.jpg,https://www.youtube.com/watch?v=-bKFvc4_S_I
남성,50,시나위,그대 앞에 난 촛불이여라,Heavy Metal Sinawe,https://musicmeta-phinf.pstatic.net/album/000/002/2092.jpg,https://www.youtube.com/watch?v=a94eIEHGjPQ
남성,50,김민우,친구에게,김민우,https://musicmeta-phinf.pstatic.net/album/000/535/535289.jpg,https://www.youtube.com/watch?v=FjHmUOWf_1U
남성,50,유재하,사랑하기 때문에,사랑하기 때문에 Remastering,https://musicmeta-phinf.pstatic.net/album/000/414/414193.jpg,https://www.youtube.com/watch?v=2qxLHIHpimE
남성,50,유재하,가리워진 길,사랑하기 때문에,https://musicmeta-phinf.pstatic.net/album/000/000/888.jpg,https://www.youtube.com/watch?v=ttZ1Z2F9do4
남성,50,임영웅,사랑이 이런 건가요,사랑의 콜센타 PART17,https://musicmeta-phinf.pstatic.net/album/004/737/4737767.jpg,https://www.youtube.com/watch?v=L891zIHFKA4
남성,50,임영웅,이제 나만 믿어요,내일은 미스터트롯 우승자 특전곡,https://musicmeta-phinf.pstatic.net/album/004/508/4508092.jpg,https://www.youtube.com/watch?v=kSzraUekkNE
남성,50,임영웅,사랑은 늘 도망가,신사와 아가씨 OST Part 2,https://musicmeta-phinf.pstatic.net/album/006/465/6465843.jpg,https://www.youtube.com/watch?v=Ue763Gp8IKM
남성,50,이은미,애인 있어요,Ma Non Tanto,https://musicmeta-phinf.pstatic.net/album/000/035/35120.jpg,https://www.youtube.com/watch?v=PRHkIH3zEO4
남성,50,산울림,내 마음에 주단을 깔고,내마음에 주단을 깔고,https://musicmeta-phinf.pstatic.net/album/000/001/1835.jpg,https://www.youtube.com/watch?v=zlpX2Dv-8FY
남성,50,김건모,잘못된 만남,잘못된 만남,https://musicmeta-phinf.pstatic.net/album/000/000/153.jpg,https://www.youtube.com/watch?v=kXXFlw5n6LE
남성,50,윤도현,사랑했나봐,Difference,https://musicmeta-phinf.pstatic.net/album/000/032/32234.jpg,https://www.youtube.com/watch?v=YSUCH6OfDNg
남성,50,신효범,난 널 사랑해,Shin Hyo Bum,https://musicmeta-phinf.pstatic.net/album/000/001/1353.jpg,https://www.youtube.com/watch?v=VCs41wlmfXM
남성,50,변진섭,그대 내게 다시,그대 내게 다시,https://musicmeta-phinf.pstatic.net/album/000/000/533.jpg,https://www.youtube.com/watch?v=7mgor4EfGyM
